,geo,time,"Population aged 0-4, both sexes (%)","Population aged 0-4, female (%)","Population aged 0-4, male (%)","Population aged 0-4, total number","Population aged 0-14, both sexes (%)","Population aged 0-14, female (%)","Population aged 0-14, male (%)","Population aged 0-14, total number","Population aged 10-14, both sexes (%)","Population aged 10-14, female (%)","Population aged 10-14, male (%)","Population aged 10-14, total number","Population aged 15-19, both sexes (%)","Population aged 15-19, female (%)","Population aged 15-19, male (%)","Population aged 15-19, total number","Population aged 20-39, both sexes (%)","Population aged 20-39, female (%)","Population aged 20-39, male (%)","Population aged 20-39, total number","Population aged 40-59, both sexes (%)","Population aged 40-59, female (%)","Population aged 40-59, male (%)","Population aged 40-59, total number","Population aged 5-9, both sexes (%)","Population aged 5-9, female (%)","Population aged 5-9, male (%)","Population aged 5-9, total number","Population aged 60+, both sexes (%)","Population aged 60+, female (%)","Population aged 60+, male (%)","Population aged 60+, total number","Population aged 65+, both sexes (%)","Population aged 65+, female (%)","Population aged 65+, male (%)","Population aged 65+, total number","Population aged 70+, both sexes (%)","Population aged 70+, female (%)","Population aged 70+, male (%)","Population aged 70+, total number"
22098,mwi,2002,18.44713,18.01458,18.90585,2173902,45.47965,44.71717,46.28824,5359548,12.37403,12.27771,12.47617,1458217,10.94983,11.14896,10.73867,1290383,27.43915,27.53495,27.33756,3233566,10.50245,10.49564,10.50971,1237661,14.65849,14.42489,14.90621,1727429,5.62891,6.10329,5.12588,663339,3.91209,4.30074,3.49996,461020,2.59879,2.90234,2.27691,306254
22099,mwi,2003,18.51385,18.0662,18.98968,2237948,45.59501,44.81603,46.423,5511509,12.37906,12.2804,12.48391,1496376,10.83155,11.06788,10.58035,1309314,27.51333,27.50338,27.52391,3325802,10.31838,10.36024,10.27385,1247282,14.7021,14.46943,14.94941,1777185,5.74174,6.25244,5.19884,694059,4.01896,4.44071,3.57064,485811,2.68532,3.01446,2.33543,324601
22100,mwi,2004,18.5929,18.13016,19.0858,2307628,45.71284,44.92052,46.5568,5673577,12.35257,12.25817,12.45313,1533120,10.74898,11.0083,10.47277,1334093,27.56906,27.46436,27.68056,3421690,10.12319,10.21492,10.02547,1256424,14.76737,14.53219,15.01787,1832829,5.84594,6.39191,5.26438,725560,4.11617,4.56964,3.63314,510872,2.76531,3.11954,2.38798,343212
22101,mwi,2005,18.68911,18.21114,19.19922,2383917,45.85072,45.04136,46.7145,5848556,12.33573,12.24614,12.43134,1573502,10.67336,10.94174,10.38692,1361456,27.62115,27.44232,27.81203,3523257,9.92368,10.06425,9.77365,1265830,14.82588,14.58408,15.08394,1891137,5.93108,6.51033,5.3129,756548,4.19426,4.67697,3.6791,535005,2.83091,3.20889,2.42753,361101
22102,mwi,2006,18.7754,18.28287,19.30197,2463014,45.9863,45.15575,46.87426,6032624,12.32711,12.24026,12.41998,1617108,10.61924,10.88272,10.33755,1393064,27.67645,27.4503,27.91823,3630682,9.73088,9.91475,9.53431,1276527,14.8838,14.63262,15.15231,1952502,5.98712,6.59649,5.3357,785409,4.2474,4.75628,3.70341,557187,2.87693,3.27655,2.44973,377404
22103,mwi,2007,18.80488,18.30209,19.34301,2537805,46.10802,45.25355,47.02257,6222491,12.33209,12.24322,12.4272,1664272,10.60124,10.8437,10.34174,1430686,27.74365,27.50722,27.9967,3744134,9.55918,9.77441,9.32881,1290056,14.97106,14.70824,15.25236,2020414,5.9879,6.62113,5.31018,808095,4.25768,4.7875,3.69062,574593,2.88859,3.30627,2.44156,389829
22104,mwi,2008,18.77923,18.27273,19.3211,2608327,46.2648,45.37899,47.21247,6425914,12.37993,12.27576,12.49137,1719501,10.56576,10.75674,10.36145,1467523,27.8859,27.71226,28.0717,3873191,9.44627,9.67383,9.20287,1312033,15.10564,14.83049,15.4,2098086,5.83725,6.47818,5.15155,810760,4.15397,4.69227,3.57808,576963,2.80678,3.23318,2.3506,389846
22105,mwi,2009,18.6823,18.17775,19.22122,2671370,46.43422,45.51577,47.41521,6639597,12.47244,12.34608,12.60739,1783425,10.51071,10.63421,10.37879,1502919,28.0773,28.01464,28.14423,4014754,9.38595,9.60536,9.1516,1342090,15.27948,14.99193,15.58659,2184802,5.59182,6.23002,4.91014,799571,3.98107,4.51796,3.40759,569250,2.66708,3.09421,2.21084,381364
22106,mwi,2010,18.48713,17.98705,19.02043,2721014,46.53745,45.59371,47.54388,6849578,12.57411,12.43133,12.72639,1850711,10.49282,10.55862,10.42264,1544378,28.2462,28.29197,28.19737,4157395,9.36617,9.5693,9.14955,1378552,15.4762,15.17533,15.79707,2277853,5.35736,5.98641,4.68652,788519,3.83314,4.36705,3.26375,564178,2.54648,2.97243,2.09221,374802
22107,mwi,2011,18.21945,17.72422,18.74686,2759535,46.57514,45.60964,47.60336,7054314,12.68534,12.52966,12.85114,1921334,10.50353,10.52223,10.48361,1590874,28.40045,28.55243,28.23861,4301559,9.39018,9.5728,9.1957,1422245,15.67034,15.35576,16.00536,2373445,5.1307,5.74292,4.47873,777100,3.70547,4.23569,3.14084,561234,2.44269,2.86642,1.99146,369972
22108,mwi,2012,17.91022,17.41999,18.43167,2790637,46.54551,45.56007,47.59369,7252372,12.82192,12.65374,13.00082,1997816,10.53663,10.51855,10.55588,1641739,28.54546,28.80112,28.27352,4447740,9.44496,9.59785,9.28234,1471643,15.81336,15.48634,16.1612,2463919,4.92744,5.5224,4.2946,767757,3.59205,4.11836,3.03223,559686,2.35387,2.77487,1.90607,366763
22109,mwi,2013,17.58408,17.09827,18.10029,2817810,46.43806,45.43311,47.50588,7441594,12.97846,12.79657,13.17173,2079769,10.60273,10.55672,10.65163,1699063,28.6785,29.03606,28.29858,4595665,9.53408,9.65072,9.41014,1527815,15.87551,15.53826,16.23386,2544015,4.74662,5.32341,4.13378,760635,3.48026,4.00124,2.92672,557704,2.27862,2.69642,1.8347,365143
22110,mwi,2014,17.25001,16.76649,17.76335,2842450,46.25199,45.2248,47.34258,7621388,13.15258,12.95484,13.36253,2167278,10.70281,10.63444,10.7754,1763605,28.79895,29.25529,28.31444,4745481,9.66179,9.74168,9.57699,1592066,15.84941,15.50347,16.21669,2611660,4.58445,5.14382,3.99059,755424,3.37143,3.88839,2.8226,555543,2.21509,2.62976,1.77485,365001
22111,mwi,2015,16.90133,16.4198,17.41221,2862907,45.99364,44.94373,47.10751,7790836,13.34956,13.1347,13.57752,2261275,10.81489,10.72876,10.90628,1831928,28.92043,29.46622,28.34139,4898815,9.83138,9.87699,9.78299,1665331,15.74274,15.38924,16.11778,2666654,4.43966,4.98434,3.86183,752031,3.26108,3.77159,2.71951,552393,2.1614,2.57376,1.72393,366118
22112,mwi,2016,16.54189,16.06223,17.05037,2879220,45.66361,44.59237,46.7992,7948036,13.54678,13.31521,13.79226,2357902,10.93766,10.83743,11.04391,1903768,29.04017,29.66178,28.38122,5054623,10.0439,10.06029,10.02654,1748203,15.57493,15.21492,15.95657,2710914,4.31467,4.84815,3.74914,750995,3.1487,3.64853,2.61885,548051,2.11562,2.52669,1.67985,368236
22113,mwi,2017,16.19751,15.71834,16.70509,2896304,45.26192,44.16971,46.41885,8093359,13.6985,13.45162,13.96,2449451,11.08092,10.96737,11.20121,1981398,29.15002,29.83122,28.42843,5212364,10.29841,10.29592,10.30105,1841476,15.36591,14.99975,15.75377,2747604,4.20874,4.73575,3.65047,752571,3.04677,3.53713,2.52735,544798,2.07412,2.48494,1.63895,370876
22114,mwi,2018,15.89039,15.41212,16.39666,2918728,44.80118,43.69015,45.97727,8229029,13.77716,13.51721,14.05232,2530572,11.23879,11.11121,11.37383,2064327,29.25444,29.97568,28.49098,5373421,10.58573,10.5778,10.59412,1944374,15.13364,14.76082,15.52829,2779729,4.11987,4.64515,3.56383,756733,2.95442,3.43606,2.44457,542664,2.02807,2.43847,1.59363,372513
22115,mwi,2019,15.62626,15.15103,16.12899,2948259,44.28566,43.15996,45.47651,8355525,13.77555,13.50502,14.06174,2599080,11.40917,11.2666,11.56,2152607,29.35673,30.09544,28.57529,5538834,10.90029,10.90187,10.89862,2056595,14.88385,14.5039,15.28578,2808186,4.04814,4.57613,3.48958,763777,2.87107,3.34435,2.37038,541694,1.97998,2.3909,1.54528,373570
22116,mwi,2020,15.4148,14.94396,15.91262,2986936,43.72773,42.59072,44.92986,8473148,13.70044,13.42039,13.99653,2654742,11.59687,11.43817,11.76465,2247132,29.45369,30.18571,28.67973,5707260,11.23886,11.26584,11.21031,2177760,14.61248,14.22637,15.02072,2831470,3.98287,4.51958,3.41542,771764,2.789,3.25598,2.29527,540426,1.92086,2.33041,1.48787,372207
22117,mwi,2021,15.25462,14.78896,15.74667,3034104,43.15561,42.01072,44.36539,8583539,13.57235,13.28378,13.87727,2699505,11.78504,11.61038,11.96959,2344014,29.56347,30.26473,28.82247,5880097,11.58647,11.65485,11.51419,2304518,14.32864,13.93798,14.74145,2849930,3.90944,4.45932,3.32839,777577,2.69828,3.16025,2.21013,536680,1.8406,2.24379,1.41455,366090
22118,mwi,2022,15.12502,14.66489,15.61092,3086309,42.59266,41.44364,43.80601,8691168,13.41062,13.11512,13.72266,2736479,11.93495,11.74623,12.13424,2435365,29.70497,30.35438,29.01921,6061394,11.92985,12.05344,11.79932,2434323,14.05702,13.66363,14.47243,2868380,3.83757,4.40233,3.2412,783069,2.60867,3.06564,2.12612,532307,1.75683,2.15131,1.34025,358486
22119,mwi,2023,15.00515,14.55046,15.48495,3140840,42.0462,40.8954,43.26057,8801006,13.22725,12.92501,13.54619,2768696,12.01992,11.81945,12.23147,2515980,29.88269,30.46458,29.26866,6254971,12.26233,12.45127,12.06294,2566720,13.8138,13.41992,14.22944,2891470,3.78885,4.36927,3.17639,793073,2.54054,2.9935,2.06258,531780,1.68727,2.07181,1.2815,353175
22120,mwi,2024,14.88221,14.43426,15.35464,3196098,41.50987,40.36013,42.72244,8914643,13.02492,12.7154,13.35135,2797226,12.03279,11.82253,12.25454,2584158,30.10593,30.60793,29.57652,6465539,12.57999,12.84102,12.3047,2701674,13.60274,13.21047,14.01645,2921319,3.77141,4.36839,3.14182,809947,2.50292,2.95473,2.02644,537527,1.63895,2.01397,1.24344,351980
22121,mwi,2025,14.75357,14.31361,15.21733,3250800,40.98912,39.84373,42.19647,9031539,12.80119,12.48519,13.13428,2820613,11.98015,11.76086,12.21131,2639706,30.37827,30.79146,29.94273,6693545,12.88047,13.21786,12.52483,2838081,13.43436,13.04493,13.84486,2960126,3.772,4.38609,3.12469,831122,2.48496,2.93962,2.00571,547536,1.60394,1.97077,1.21727,353412
22122,mwi,2026,14.62896,14.19721,15.08386,3306314,40.49657,39.35775,41.69643,9152692,12.56202,12.24084,12.90042,2839162,11.87755,11.64985,12.11746,2684463,30.6905,31.0114,30.35238,6936406,13.15694,13.57296,12.71864,2973621,13.30559,12.9197,13.71215,3007216,3.77844,4.40803,3.11509,853970,2.47493,2.93575,1.98941,559363,1.57458,1.93431,1.19556,355873
22123,mwi,2027,14.50194,14.07869,14.94768,3361009,40.03311,38.9023,41.22402,9278183,12.33053,12.0052,12.67313,2857756,11.74295,11.50758,11.99083,2721579,31.02745,31.2574,30.78528,7191007,13.40504,13.8994,12.8844,3106788,13.20065,12.8184,13.6032,3059418,3.79144,4.4333,3.11548,878714,2.47244,2.94244,1.97746,573019,1.55135,1.9056,1.17829,359546
22124,mwi,2028,14.36391,13.94897,14.80072,3412656,39.5988,38.47776,40.77894,9408101,12.12645,11.79876,12.47141,2881068,11.59182,11.34862,11.84785,2754049,31.35311,31.4983,31.20024,7449044,13.64476,14.21425,13.04526,3241797,13.10845,12.73003,13.50682,3114377,3.8115,4.46107,3.12771,905556,2.47662,2.95827,1.96962,588410,1.53448,1.88536,1.16512,364570
22125,mwi,2029,14.21987,13.8122,14.64885,3462235,39.19577,38.08656,40.36298,9543336,11.95617,11.62816,12.30134,2911073,11.42928,11.17788,11.69384,2782787,31.65388,31.72277,31.58139,7707048,13.88282,14.52278,13.2094,3380171,13.01973,12.6462,13.41279,3170028,3.83826,4.49003,3.15241,934535,2.48561,2.98029,1.96506,605193,1.52405,1.87409,1.1557,371073
22126,mwi,2030,14.07563,13.67457,14.49752,3511059,38.8299,37.73418,39.98254,9685825,11.82612,11.49912,12.1701,2949936,11.25041,10.99171,11.52256,2806329,31.93892,31.93939,31.93842,7966921,14.10857,14.8143,13.36618,3519276,12.92815,12.56049,13.31492,3224830,3.8722,4.52043,3.1903,965891,2.49832,3.0062,1.96405,623187,1.51983,1.87176,1.14962,379110
22127,mwi,2031,13.91798,13.5236,14.33273,3555294,38.49257,37.41105,39.62993,9832775,11.73262,11.4072,12.07484,2997051,11.05924,10.79425,11.33792,2825040,32.20336,32.14354,32.26626,8226221,14.32916,15.09609,13.52263,3660328,12.84197,12.48025,13.22237,3280430,3.91567,4.55507,3.24327,1000242,2.51561,3.03572,1.96866,642602,1.52161,1.8782,1.14662,388690
22128,mwi,2032,13.7507,13.36299,14.15833,3595589,38.16697,37.09986,39.2889,9980053,11.66135,11.33756,12.00178,3049257,10.87558,10.60517,11.15988,2843791,32.4393,32.32674,32.55762,8482361,14.54696,15.37079,13.68079,3803797,12.75492,12.39931,13.1288,3335207,3.9712,4.59743,3.31279,1038406,2.53784,3.06802,1.98043,663606,1.52898,1.89281,1.14646,399805
22129,mwi,2033,13.57706,13.19622,13.97738,3632611,37.83807,36.78536,38.94463,10123767,11.60213,11.28004,11.9407,3104208,10.71646,10.44217,11.00478,2867244,32.64558,32.4857,32.81365,8734491,14.75876,15.63532,13.83738,3948780,12.65888,12.3091,13.02655,3386948,4.04113,4.65148,3.39957,1081224,2.56521,3.1022,2.00075,686334,1.54116,1.91433,1.14891,412346
22130,mwi,2034,13.3924,13.01856,13.78529,3664721,37.49866,36.46032,38.58992,10261204,11.5474,11.22787,11.88321,3159852,10.58815,10.31172,10.87867,2897361,32.8237,32.61989,33.03791,8981940,14.96172,15.88629,13.99003,4094154,12.55886,12.21388,12.92142,3436631,4.12777,4.72179,3.50349,1129530,2.59752,3.13738,2.03016,710790,1.55678,1.94058,1.15344,426001
22131,mwi,2035,13.19988,12.83276,13.58567,3692684,37.15049,36.12644,38.22661,10392900,11.49111,11.17499,11.8233,3214653,10.4961,10.21877,10.78754,2936298,32.96025,32.71542,33.21754,9220674,15.15959,16.12604,14.14399,4240915,12.4595,12.11869,12.81765,3485563,4.23357,4.81334,3.62435,1184348,2.63505,3.17367,2.06905,737160,1.57495,1.96972,1.16012,440595
22132,mwi,2036,13.01272,12.65187,13.39188,3720216,36.79871,35.78877,37.85991,10520410,11.4388,11.12623,11.76724,3270247,10.43563,10.15801,10.72734,2983449,33.05251,32.76938,33.35001,9449404,15.35246,16.35302,14.30113,4389126,12.34719,12.01066,12.70079,3529947,4.36069,4.93084,3.76159,1246680,2.67929,3.21289,2.1186,765983,1.59602,2.00125,1.17023,456288
22133,mwi,2037,12.83456,12.47956,13.20756,3748544,36.44373,35.44778,37.49019,10643992,11.38448,11.07568,11.70894,3325025,10.39375,10.11595,10.68564,3035666,33.11259,32.79339,33.44797,9671076,15.5402,16.56546,14.46295,4538770,12.22469,11.89254,12.57369,3570423,4.50974,5.07744,3.91325,1317143,2.73212,3.25766,2.17994,797962,1.62015,2.03436,1.18493,473191
22134,mwi,2038,12.65883,12.30912,13.02626,3775563,36.07643,35.09394,37.10872,10759990,11.32177,11.01655,11.64245,3376778,10.36233,10.08448,10.65426,3090620,33.15206,32.79826,33.5238,9887779,15.73017,16.7697,14.63795,4691608,12.09584,11.76827,12.44001,3607649,4.67902,5.25363,4.07529,1395542,2.79559,3.31142,2.25361,833799,1.64748,2.06847,1.20517,491371
22135,mwi,2039,12.48362,12.13891,12.84582,3800403,35.69568,34.72563,36.71493,10866878,11.25535,10.95284,11.57321,3426481,10.3349,10.05783,10.62603,3146267,33.17772,32.79059,33.5845,10100334,15.92539,16.96741,14.83053,4848187,11.9567,11.63388,12.2959,3639994,4.8663,5.45855,4.244,1481454,2.87164,3.37792,2.33967,874217,1.6779,2.10283,1.23141,510806
22136,mwi,2040,12.30726,11.96759,12.66418,3822579,35.3071,34.34872,36.31415,10966224,11.18959,10.88921,11.50523,3475436,10.30624,10.03068,10.59579,3201071,33.19475,32.7755,33.63528,10310137,16.12167,17.15359,15.03732,5007316,11.81025,11.49192,12.14474,3668209,5.07025,5.6915,4.41745,1574797,2.96236,3.46123,2.43817,920096,1.71161,2.13754,1.26405,531617
22137,mwi,2041,12.1278,11.7932,12.47945,3841457,34.90882,33.96187,35.90399,11057301,11.11248,10.81435,11.42578,3519856,10.28157,10.00766,10.56943,3256668,33.19767,32.74749,33.67076,10515296,16.32611,17.33598,15.26484,5171265,11.66854,11.35433,11.99876,3695988,5.28584,5.94702,4.59098,1674278,3.0696,3.56531,2.54865,972290,1.74975,2.17399,1.3039,554229
22138,mwi,2042,11.94645,11.61673,12.293,3857507,34.50737,33.57142,35.49109,11142420,11.02626,10.73049,11.33714,3560378,10.25534,9.98332,10.54126,3311448,33.17844,32.69876,33.68262,10713310,16.55286,17.52993,15.52589,5344915,11.53465,11.2242,11.86095,3724535,5.50599,6.21656,4.75915,1777882,3.19399,3.69286,2.66965,1031337,1.79381,2.21437,1.3518,579222
22139,mwi,2043,11.76809,11.44298,12.10986,3872195,34.10393,33.17853,35.07677,11221623,10.93373,10.64057,11.24191,3597655,10.22122,9.95095,10.50534,3363210,33.13958,32.6321,33.67307,10904312,16.81042,17.74633,15.82655,5531332,11.40211,11.09497,11.725,3751773,5.72485,6.49211,4.91828,1883717,3.33416,3.84424,2.79794,1097078,1.84539,2.26135,1.40812,607211
22140,mwi,2044,11.59515,11.27434,11.93247,3886169,33.69516,32.77996,34.65746,11293089,10.83101,10.54068,11.13628,3630062,10.18313,9.91389,10.46622,3412925,33.0803,32.54745,33.64056,11087015,17.10416,17.99268,16.16993,5732539,11.269,10.96494,11.58871,3776858,5.93725,6.76603,5.06584,1989897,3.48831,4.01867,2.93068,1169124,1.90599,2.31785,1.47295,638802
22141,mwi,2045,11.43295,11.11584,11.76645,3901626,33.2861,32.38061,34.23839,11359266,10.72007,10.4325,11.0225,3658347,10.14439,9.8758,10.42687,3461892,32.99636,32.44059,33.58086,11260390,17.43192,18.26906,16.5515,5948843,11.13308,10.83227,11.44944,3799293,6.14123,7.03395,5.20237,2095765,3.65522,4.21531,3.0662,1247387,1.97718,2.38698,1.54622,674737
22142,mwi,2046,11.27952,10.96551,11.60984,3918017,32.88452,31.98803,33.82758,11422659,10.61213,10.32709,10.91198,3686195,10.09434,9.8266,10.37599,3506336,32.89889,32.32165,33.50613,11427651,17.78694,18.57147,16.96165,6178414,10.99287,10.69543,11.30576,3818447,6.33531,7.29225,5.32864,2200613,3.83083,4.42975,3.20077,1330663,2.06045,2.47196,1.62754,715712
22143,mwi,2047,11.13206,10.82078,11.4596,3934546,32.4922,31.60408,33.42672,11484133,10.51036,10.22762,10.80787,3714809,10.03527,9.76855,10.31591,3546892,32.79685,32.19951,33.42538,11591809,18.15892,18.89204,17.3875,6418138,10.84979,10.55568,11.15926,3834778,6.51676,7.53582,5.44447,2303301,4.0095,4.65499,3.3303,1417128,2.15643,2.57506,1.71593,762174
22144,mwi,2048,10.99337,10.68467,11.3183,3952374,32.10985,31.22948,33.03649,11544240,10.40855,10.12781,10.70406,3742117,9.96934,9.70398,10.24864,3584211,32.69822,32.08213,33.34668,11755770,18.52679,19.21146,17.80614,6660812,10.70793,10.417,11.01413,3849749,6.6958,7.77297,5.56205,2407296,4.18628,4.88396,3.45196,1505066,2.26401,2.69631,1.80901,813966
22145,mwi,2049,10.86298,10.55652,11.18564,3971253,31.73765,30.8644,32.65706,11602547,10.30502,10.02616,10.59863,3767276,9.89306,9.62936,10.1707,3616673,32.60949,31.97606,33.27641,11921273,18.88367,19.52383,18.20969,6903431,10.56965,10.28172,10.8728,3864018,6.87612,8.00635,5.68615,2513748,4.35683,5.11032,3.56353,1592757,2.38178,2.83511,1.90449,870722
22146,mwi,2050,10.73156,10.42731,11.05198,3987771,31.37118,30.5047,32.28375,11657310,10.19877,9.92198,10.49028,3789792,9.8092,9.54711,10.08524,3645031,32.53232,31.88358,33.21556,12088782,19.23471,19.83433,18.6032,7147483,10.44085,10.1554,10.74149,3879747,7.05259,8.23028,5.81226,2620693,4.52012,5.33112,3.66599,1679646,2.50915,2.99125,2.00141,932383
22147,mwi,2051,10.59836,10.29647,10.91642,4001547,31.0067,30.1467,31.91275,11706975,10.08847,9.81389,10.37776,3809032,9.72806,9.46739,10.0027,3672953,32.46056,31.79822,33.15838,12255899,19.57519,20.13829,18.98194,7390863,10.31986,10.03634,10.61857,3896396,7.22948,8.44939,5.94424,2729584,4.67502,5.54338,3.76016,1765114,2.64304,3.16121,2.09712,997914
22148,mwi,2052,10.46421,10.16461,10.77998,4012943,30.64359,29.78972,31.54351,11751572,9.97531,9.70292,10.26239,3825452,9.65245,9.39302,9.92589,3701639,32.39521,31.72065,33.10615,12423303,19.89942,20.42969,19.34054,7631269,10.20406,9.92219,10.50114,3913177,7.40934,8.66693,6.08392,2841423,4.8192,5.74276,3.84582,1848125,2.77899,3.33927,2.18849,1065722
22149,mwi,2053,10.33302,10.0355,10.6467,4023701,30.29125,29.4431,31.18546,11795473,9.8626,9.59233,10.14755,3840517,9.57627,9.31784,9.84875,3729021,32.33595,31.65106,33.05805,12591685,20.20496,20.70494,19.67782,7867852,10.09562,9.81527,10.3912,3931255,7.59157,8.88306,6.22992,2956171,4.96098,5.93629,3.93269,1931817,2.91303,3.51973,2.27337,1134340
22150,mwi,2054,10.20729,9.91173,10.51904,4034739,29.95346,29.11053,30.84252,11840004,9.75228,9.484,10.03523,3854880,9.49771,9.24023,9.76927,3754255,32.28165,31.58848,33.01275,12760291,20.49151,20.96268,19.99457,8099885,9.99389,9.7148,10.28826,3950385,7.77567,9.09809,6.38088,3073565,5.10327,6.12601,4.02455,2017220,3.04162,3.69728,2.35009,1202293
22151,mwi,2055,10.08703,9.79326,10.39698,4046063,29.62718,28.78889,30.5117,11883923,9.64983,9.38313,9.93124,3870697,9.41586,9.15957,9.68629,3776848,32.23938,31.53952,32.97782,12931716,20.75166,21.19493,20.28396,8323815,9.89032,9.6125,10.18347,3967163,7.96591,9.31709,6.54024,3195252,5.24169,6.30696,4.11767,2102522,3.16384,3.86941,2.41937,1269067
22152,mwi,2056,9.97324,9.68105,10.28167,4058175,29.31099,28.47685,30.19148,11926826,9.55364,9.28807,9.83395,3887434,9.32936,9.07445,9.59844,3796177,32.2111,31.50566,32.95572,13106899,20.98415,21.40031,20.54488,8538583,9.78411,9.50772,10.07586,3981217,8.16439,9.54274,6.70947,3322140,5.3799,6.48316,4.21536,2189117,3.27886,4.03375,2.48204,1334189
22153,mwi,2057,9.86353,9.57273,10.1706,4070184,29.0013,28.17091,29.87817,11967388,9.46154,9.19691,9.74099,3904306,9.23955,8.98606,9.50723,3812702,32.18972,31.4794,32.93979,13283088,21.19732,21.58705,20.78578,8747073,9.67623,9.40128,9.96658,3992898,8.37211,9.77657,6.88904,3454750,5.52034,6.65761,4.31941,2277969,3.38498,4.18686,2.53822,1396813
22154,mwi,2058,9.75741,9.4678,10.06336,4082202,28.70335,27.8763,29.57705,12008604,9.3756,9.11184,9.65425,3922466,9.1495,8.89742,9.41579,3827870,32.15929,31.44461,32.91429,13454464,21.39611,21.75971,21.01201,8951476,9.57034,9.29667,9.85944,4003936,8.59175,10.02197,7.08088,3594527,5.6628,6.83083,4.42891,2369143,3.48907,4.33488,2.59557,1459720
22155,mwi,2059,9.6542,9.36562,9.95918,4093857,28.41835,27.59421,29.28933,12050781,9.29532,9.03222,9.57338,3941675,9.06103,8.81031,9.326,3842324,32.11303,31.3946,32.87229,13617508,21.58385,21.92154,21.22697,9152614,9.46883,9.19637,9.75677,4015249,8.82374,10.27933,7.28542,3741700,5.80725,7.00341,4.54311,2462562,3.59372,4.47975,2.65733,1523914
22156,mwi,2060,9.54548,9.2581,9.84934,4101114,28.13172,27.31049,28.99998,12086487,9.21362,8.95118,9.49109,3958532,8.98014,8.73036,9.24422,3858220,32.05542,31.33384,32.81832,13772262,21.76639,22.07852,21.43639,9351694,9.37261,9.10121,9.65956,4026841,9.06634,10.54679,7.5011,3895253,5.95799,7.18045,4.66553,2559788,3.69587,4.61785,2.7211,1587892
22157,mwi,2061,9.43636,9.15023,9.739,4106307,27.84777,27.0295,28.71328,12118178,9.12925,8.86766,9.40594,3972664,8.90487,8.65566,9.16845,3875023,31.98749,31.26333,32.75344,13919608,21.93922,22.22601,21.63588,9547024,9.28216,9.01161,9.56833,4039207,9.32065,10.82549,7.72895,4055956,6.11628,7.3636,4.79695,2661547,3.79815,4.75207,2.78917,1652797
22158,mwi,2062,9.33136,9.04642,9.63287,4111631,27.56878,26.7533,28.43169,12147497,9.04264,8.78193,9.31852,3984416,8.83279,8.58401,9.09605,3891951,31.90981,31.18361,32.67825,14060264,22.09725,22.35882,21.82046,9736602,9.19478,8.92495,9.48031,4051450,9.59137,11.12028,7.97355,4226198,6.2827,7.554,4.93748,2768317,3.90238,4.88483,2.8628,1719486
22159,mwi,2063,9.22039,8.93694,9.52046,4112459,27.2896,26.47685,28.14998,12171645,8.9582,8.69823,9.23341,3995515,8.76683,8.51837,9.02985,3910162,31.81973,31.09156,32.59056,14192160,22.24303,22.47962,21.99257,9920784,9.11101,8.84168,9.39611,4063671,9.88081,11.4336,8.23703,4407016,6.4602,7.75524,5.08926,2881363,4.0088,5.01694,2.94158,1787996
22160,mwi,2064,9.1044,8.82271,9.40271,4109019,27.01268,26.20271,27.87047,12191429,8.87811,8.61879,9.15274,4006889,8.70645,8.45813,8.96943,3929415,31.71667,30.98632,32.49016,14314450,22.37524,22.58756,22.15038,10098450,9.03017,8.76122,9.31502,4075521,10.18896,11.76528,8.51957,4598508,6.64881,7.96735,5.25241,3000759,4.11717,5.14866,3.02477,1858171
22161,mwi,2065,8.99327,8.71316,9.29003,4105727,26.73905,25.93183,27.5943,12207274,8.80229,8.54356,9.07641,4018542,8.6441,8.396,8.90695,3946321,31.60949,30.87676,32.38582,14430793,22.4926,22.6813,22.29267,10268626,8.94349,8.6751,9.22785,4083005,10.51476,12.11411,8.82027,4800339,6.84622,8.1877,5.42494,3125530,4.23047,5.28359,3.11471,1931352
22162,mwi,2066,8.88878,8.60992,9.18435,4103799,26.47528,25.67052,27.32827,12223194,8.73103,8.47277,9.00475,4030968,8.57841,8.33079,8.84086,3960507,31.49344,30.75853,32.27239,14539993,22.60027,22.76569,22.42494,10434167,8.85548,8.58783,9.13917,4088427,10.8526,12.47448,9.13354,5010461,7.05352,8.41754,5.60778,3256493,4.3499,5.42339,3.21209,2008275
22163,mwi,2067,8.78721,8.50951,9.08166,4101664,26.22005,25.41755,27.07096,12238907,8.66211,8.40426,8.93552,4043271,8.51011,8.26304,8.77209,3972322,31.37158,30.63464,32.15299,14643525,22.70363,22.84643,22.55222,10597527,8.77073,8.50378,9.05378,4093972,11.19463,12.83834,9.45174,5225391,7.2752,8.66171,5.80504,3395893,4.47629,5.56948,3.31716,2089430
22164,mwi,2068,8.6919,8.41522,8.98539,4100904,25.96717,25.16694,26.81601,12251507,8.59578,8.33817,8.86904,4055555,8.44305,8.19643,8.70465,3983495,31.24704,30.50819,32.03076,14742587,22.80828,22.9293,22.6799,10761117,8.67949,8.41354,8.96159,4095048,11.53446,13.19915,9.76868,5442046,7.51295,8.92217,6.01815,3544667,4.61191,5.72483,3.4314,2175932
