,geo,time,"Population aged 0-4, both sexes (%)","Population aged 0-4, female (%)","Population aged 0-4, male (%)","Population aged 0-4, total number","Population aged 0-14, both sexes (%)","Population aged 0-14, female (%)","Population aged 0-14, male (%)","Population aged 0-14, total number","Population aged 10-14, both sexes (%)","Population aged 10-14, female (%)","Population aged 10-14, male (%)","Population aged 10-14, total number","Population aged 15-19, both sexes (%)","Population aged 15-19, female (%)","Population aged 15-19, male (%)","Population aged 15-19, total number","Population aged 20-39, both sexes (%)","Population aged 20-39, female (%)","Population aged 20-39, male (%)","Population aged 20-39, total number","Population aged 40-59, both sexes (%)","Population aged 40-59, female (%)","Population aged 40-59, male (%)","Population aged 40-59, total number","Population aged 5-9, both sexes (%)","Population aged 5-9, female (%)","Population aged 5-9, male (%)","Population aged 5-9, total number","Population aged 60+, both sexes (%)","Population aged 60+, female (%)","Population aged 60+, male (%)","Population aged 60+, total number","Population aged 65+, both sexes (%)","Population aged 65+, female (%)","Population aged 65+, male (%)","Population aged 65+, total number","Population aged 70+, both sexes (%)","Population aged 70+, female (%)","Population aged 70+, male (%)","Population aged 70+, total number"
28243,sle,1956,15.72986,15.50591,15.96335,337874,38.38213,37.91233,38.87196,824440,11.06421,10.91663,11.21819,237657,9.83771,9.69516,9.98634,211312,29.39009,29.22877,29.5584,631293,16.44318,16.73678,16.13728,353196,11.58806,11.48979,11.69042,248909,5.94685,6.42705,5.44591,127737,3.56963,3.91086,3.21369,76675,1.87269,2.08987,1.64616,40225
28244,sle,1957,15.81808,15.58716,16.05892,344241,38.3297,37.87046,38.80857,834150,11.07033,10.92001,11.22705,240918,9.81427,9.67506,9.95941,213583,29.34566,29.18172,29.51659,638635,16.47361,16.7637,16.17099,358507,11.44129,11.36329,11.5226,248991,6.03681,6.50924,5.54444,131376,3.64025,3.97793,3.28839,79221,1.92372,2.13944,1.69901,41865
28245,sle,1958,15.92193,15.68446,16.16952,351053,38.28529,37.83504,38.7547,844129,10.96071,10.82285,11.10444,241666,9.80466,9.66822,9.94682,216177,29.29656,29.13066,29.46952,645942,16.49486,16.7831,16.19453,363685,11.40265,11.32774,11.48074,251410,6.11868,6.58306,5.63472,134907,3.70544,4.0395,3.35726,81699,1.97053,2.1844,1.74765,43447
28246,sle,1959,16.02554,15.78229,16.27925,358175,38.24479,37.80268,38.70574,854781,10.6852,10.56752,10.80781,238817,9.82329,9.68829,9.96403,219553,29.23196,29.0647,29.40628,653342,16.50768,16.79545,16.20778,368951,11.53405,11.45288,11.61869,257789,6.19228,6.64888,5.71636,138399,3.76533,4.0958,3.4208,84156,2.01335,2.2255,1.79219,44999
28247,sle,1960,16.12287,15.87402,16.38228,365724,38.22575,37.79086,38.67902,867096,10.42627,10.32587,10.53086,236505,9.85608,9.72117,9.99681,223571,29.14886,28.98109,29.32367,661200,16.51165,16.79985,16.21138,374543,11.67661,11.59097,11.76588,264867,6.2577,6.70702,5.78948,141947,3.81964,4.14658,3.47898,86643,2.05228,2.26297,1.83282,46553
28248,sle,1961,16.22084,15.96632,16.48626,373765,38.2543,37.82629,38.70049,881466,10.25902,10.17913,10.3422,236391,9.86826,9.73205,10.01034,227387,29.05512,28.88748,29.22997,669496,16.50614,16.79553,16.20456,380339,11.77445,11.68084,11.87203,271310,6.316,6.75865,5.85465,145535,3.86898,4.19255,3.53176,89150,2.08808,2.29758,1.86976,48114
28249,sle,1962,16.31544,16.05501,16.58679,382147,38.31812,37.89596,38.75804,897503,10.1145,10.05341,10.17816,236906,9.85842,9.72106,10.00159,230908,28.96289,28.79519,29.13767,678381,16.49309,16.78405,16.18979,386308,11.88818,11.78754,11.99308,278450,6.36762,6.80375,5.91301,149145,3.9136,4.23351,3.58014,91666,2.12096,2.3294,1.90369,49678
28250,sle,1963,16.40918,16.14323,16.68635,390909,38.49084,38.06091,38.93908,916951,10.06633,10.00916,10.12601,239806,9.74395,9.61967,9.87356,232126,28.88054,28.71252,29.0555,688009,16.47215,16.76476,16.16738,392409,12.01532,11.90853,12.12672,286236,6.41253,6.8423,5.96448,152763,3.95322,4.26925,3.62371,94176,2.15082,2.35803,1.9347,51238
28251,sle,1964,16.50234,16.231,16.78501,400081,38.81224,38.36739,39.27557,940960,10.16866,10.10766,10.23212,246528,9.48144,9.3772,9.59003,229867,28.81129,28.64314,28.98644,698498,16.44344,16.73689,16.13786,398653,12.14124,12.02873,12.25845,294351,6.45164,6.87554,6.01009,156413,3.98801,4.30025,3.6628,96685,2.17795,2.38403,1.96342,52802
28252,sle,1965,16.58159,16.30608,16.86849,409344,39.12238,38.666,39.59757,965801,10.28005,10.2174,10.3452,253780,9.23657,9.1501,9.32661,228020,28.74585,28.57747,28.92111,709639,16.40894,16.70208,16.10359,405082,12.26075,12.14251,12.38388,302677,6.48634,6.90434,6.05095,160126,4.01901,4.32691,3.6983,99216,2.20281,2.40703,1.99014,54380
28253,sle,1966,16.64295,16.36491,16.93241,418510,39.37553,38.9067,39.86355,990152,10.35246,10.28558,10.42208,260327,9.07546,9.01003,9.14356,228215,28.66234,28.49324,28.83841,720754,16.36951,16.6613,16.06592,411634,12.38011,12.25621,12.50906,311315,6.51712,6.92889,6.08865,163882,4.04698,4.35011,3.73158,101767,2.22565,2.42743,2.01565,55967
28254,sle,1967,16.69664,16.41768,16.98675,427832,39.63192,39.15372,40.12915,1015522,10.43876,10.36878,10.51145,267481,8.93453,8.88871,8.98227,228937,28.56512,28.39521,28.74189,731948,16.32445,16.61358,16.02376,418295,12.49653,12.36727,12.63095,320209,6.54406,6.94893,6.12309,167684,4.07218,4.37002,3.76253,104345,2.2467,2.44556,2.03997,57569
28255,sle,1968,16.73608,16.45761,17.02545,437068,39.88774,39.40187,40.39256,1041681,10.53834,10.46584,10.61368,275212,8.88038,8.84061,8.92172,231914,28.39062,28.23181,28.55566,741430,16.27466,16.56086,15.97736,425018,12.61332,12.47843,12.75343,329401,6.56661,6.965,6.15262,171489,4.09426,4.38698,3.79018,106923,2.26553,2.46133,2.06214,59165
28256,sle,1969,16.75625,16.47912,17.04407,445945,40.1267,39.63416,40.6381,1067918,10.63958,10.5646,10.71735,283158,8.96108,8.92055,9.00308,238487,28.10592,27.96422,28.25296,748001,16.22164,16.50398,15.92849,431717,12.73087,12.59044,12.87668,338815,6.5847,6.97717,6.17729,175243,4.11345,4.40112,3.81485,109474,2.28195,2.47448,2.08212,60731
28257,sle,1970,16.77279,16.49658,17.05936,454926,40.34619,39.84647,40.86459,1094304,10.73596,10.65792,10.81694,291190,9.04964,9.00994,9.09083,245452,27.84227,27.71623,27.97305,755162,16.16397,16.44184,15.87569,438413,12.83744,12.69197,12.98829,348188,6.59801,6.98559,6.19592,178957,4.12947,4.41261,3.83572,112003,2.29592,2.48515,2.09961,62272
28258,sle,1971,16.79022,16.51386,17.07673,463951,40.55168,40.0436,41.07842,1120533,10.83279,10.75069,10.91783,299334,9.10441,9.0623,9.14805,251575,27.63459,27.52803,27.74519,763605,16.10251,16.37522,15.8199,444948,12.92868,12.77905,13.08386,357248,6.60674,6.99085,6.20873,182559,4.14234,4.42173,3.85289,114462,2.3077,2.49404,2.11474,63767
28259,sle,1972,16.80333,16.52631,17.09038,472911,40.74428,40.22701,41.28027,1146702,10.92831,10.84166,11.01817,307565,9.17318,9.12906,9.21891,258169,27.43215,27.34486,27.52281,772047,16.03908,16.30567,15.76299,451402,13.01263,12.85904,13.17172,366226,6.61124,6.99354,6.21532,186066,4.15209,4.42876,3.86563,116856,2.31745,2.50152,2.12693,65222
28260,sle,1973,16.82074,16.54248,17.10895,482243,40.92764,40.40038,41.47375,1173377,11.02365,10.93177,11.11888,316043,9.25341,9.20724,9.30123,265291,27.23492,27.16677,27.30544,780813,15.97217,16.23205,15.70314,457915,13.08325,12.92614,13.24592,375091,6.61175,6.99369,6.21644,189556,4.15877,4.4338,3.87418,119230,2.32529,2.50785,2.13648,66665
28261,sle,1974,16.85944,16.57828,17.1505,492373,41.10946,40.57097,41.66691,1200585,11.11637,11.01905,11.21707,324649,9.3323,9.28381,9.38251,272546,27.0528,27.00392,27.10348,790066,15.89771,16.15113,15.63529,464286,13.13365,12.97365,13.29934,383563,6.60783,6.99003,6.21187,192979,4.16219,4.43624,3.87821,121555,2.33141,2.51267,2.14359,68088
28262,sle,1975,16.9083,16.62385,17.20278,502964,41.28214,40.73294,41.85069,1228002,11.19716,11.09508,11.30283,333077,9.40525,9.35387,9.45845,279774,26.89591,26.86558,26.92738,800061,15.81618,16.06361,15.55982,470477,13.17668,13.01401,13.34508,391961,6.60056,6.98388,6.20373,196344,4.16303,4.43729,3.87904,123836,2.33617,2.51684,2.14906,69493
28263,sle,1976,16.95092,16.6641,17.24773,513413,41.43369,40.87533,42.01163,1254952,11.26465,11.15882,11.37419,341186,9.47877,9.42409,9.53531,287095,26.76102,26.74825,26.77431,810543,15.7352,15.97665,15.48532,476591,13.21812,13.05241,13.38971,400353,6.59128,6.97581,6.19356,199638,4.16225,4.43729,3.87785,126067,2.33986,2.52021,2.15339,70870
28264,sle,1977,16.99257,16.7036,17.29159,524281,41.57183,41.0051,42.15826,1282638,11.32577,11.21693,11.43839,349440,9.5509,9.49269,9.6112,294679,26.6409,26.64459,26.63708,821966,15.65704,15.89279,15.41316,483075,13.25349,13.08457,13.42828,408917,6.57931,6.96496,6.18025,202995,4.15952,4.43577,3.87367,128336,2.34226,2.52244,2.15588,72267
28265,sle,1978,17.03777,16.74647,17.33914,535926,41.70176,41.12721,42.29616,1311736,11.37463,11.26351,11.48959,357791,9.62217,9.56009,9.6864,302667,26.53462,26.55408,26.51457,834651,15.57722,15.80776,15.3388,489984,13.28936,13.11724,13.46743,418019,6.5642,6.95091,6.16428,206478,4.15452,4.4322,3.86731,130681,2.34305,2.52315,2.1568,73701
28266,sle,1979,17.0705,16.77724,17.37379,547536,41.8204,41.23882,42.42196,1341389,11.40805,11.29535,11.5246,365913,9.69275,9.62696,9.7608,310895,26.44964,26.48318,26.41495,848372,15.49079,15.71667,15.25711,496867,13.34186,13.16623,13.52357,427940,6.54644,6.93443,6.14536,209977,4.14753,4.42703,3.85866,133032,2.34239,2.5231,2.15568,75132
28267,sle,1980,17.08743,16.79257,17.3923,559116,41.92976,41.34153,42.53794,1371979,11.43792,11.32362,11.5561,374259,9.75508,9.68613,9.82637,319195,26.39027,26.43619,26.34284,863513,15.3983,15.62035,15.16878,503846,13.4044,13.22534,13.58954,438604,6.52656,6.91586,6.12413,213555,4.13882,4.42021,3.84801,135426,2.34046,2.52204,2.15279,76582
28268,sle,1981,17.10513,16.80873,17.41148,571130,42.03442,41.4399,42.64889,1403504,11.4666,11.35021,11.5869,382863,9.80593,9.73458,9.87972,327414,26.35109,26.40772,26.29241,879847,15.30417,15.52279,15.07813,510997,13.46269,13.28096,13.6505,449511,6.50443,6.89495,6.10084,217179,4.12844,4.41159,3.83583,137846,2.33733,2.52007,2.1485,78042
28269,sle,1982,17.12634,16.82867,17.43384,583697,42.13535,41.535,42.7556,1436050,11.48988,11.37131,11.61238,391596,9.85126,9.7779,9.927,335749,26.32174,26.38797,26.25325,897093,15.21227,15.4281,14.98927,518462,13.51914,13.33501,13.70938,460757,6.47935,6.87098,6.07482,220828,4.11574,4.40039,3.82175,140272,2.33271,2.51678,2.1427,79503
28270,sle,1983,17.14597,16.84792,17.45381,596962,42.23798,41.63252,42.86337,1470577,11.51464,11.39376,11.63949,400899,9.8867,9.81183,9.96403,344220,26.29707,26.37144,26.22032,915571,15.1271,15.34062,14.90669,526672,13.57737,13.39084,13.77008,472716,6.45112,6.8437,6.0457,224605,4.10073,4.38679,3.80535,142773,2.32669,2.5122,2.13508,81007
28271,sle,1984,17.16939,16.87181,17.47659,611017,42.34694,41.7368,42.9768,1507025,11.55392,11.43015,11.68174,411176,9.90874,9.83272,9.98726,352628,26.27473,26.35592,26.19089,935054,15.05022,15.26194,14.83164,535601,13.62363,13.43483,13.81847,484832,6.41937,6.81256,6.01357,228450,4.08328,4.3707,3.78666,145314,2.31896,2.50603,2.12594,82526
28272,sle,1985,17.19999,16.90362,17.50581,625811,42.45674,41.84306,43.08997,1544762,11.60132,11.4747,11.73198,422107,9.92753,9.85019,10.00734,361207,26.25759,26.34477,26.16746,955366,14.97395,15.18451,14.75675,544818,13.65542,13.46474,13.85218,496844,6.38422,6.77737,5.97849,232286,4.06347,4.35183,3.76593,147847,2.30956,2.49779,2.11533,84032
28273,sle,1986,17.23215,16.93757,17.53596,642480,42.56473,41.94869,43.20014,1586975,11.64554,11.51659,11.77859,434190,9.94593,9.8667,10.02764,370822,26.25765,26.35058,26.16193,978985,14.88609,15.09571,14.66997,555010,13.68704,13.49453,13.88559,510305,6.34557,6.73842,5.94048,236587,4.04141,4.3305,3.74332,150679,2.29869,2.4879,2.10356,85704
28274,sle,1987,17.26558,16.97353,17.56665,661223,42.67366,42.05637,43.30991,1634281,11.68838,11.55709,11.82365,447632,9.95979,9.87837,10.04372,381432,26.27152,26.36877,26.17122,1006125,14.79119,15.00018,14.57574,566461,13.7197,13.52575,13.91961,525426,6.30388,6.69631,5.89947,241421,4.0174,4.30718,3.71873,153855,2.28638,2.47654,2.09039,87562
28275,sle,1988,17.29234,17.00367,17.58974,680370,42.77692,42.15984,43.41264,1683065,11.73377,11.60004,11.87156,461667,9.97599,9.892,10.06245,392507,26.33419,26.42847,26.23706,1036123,14.6529,14.8678,14.43155,576521,13.75081,13.55613,13.95134,541028,6.26001,6.65194,5.8564,246301,3.99193,4.2824,3.69283,157063,2.27304,2.46406,2.07638,89433
28276,sle,1989,17.3017,17.01709,17.59469,697957,42.86054,42.24487,43.49432,1729010,11.77166,11.63536,11.91197,474873,10.00722,9.9201,10.09691,403695,26.46228,26.55076,26.3713,1067498,14.45535,14.67853,14.22561,583134,13.78718,13.59243,13.98766,556180,6.21454,6.60574,5.81191,250697,3.96523,4.25604,3.66593,159959,2.25898,2.45076,2.06156,91128
28277,sle,1990,17.30328,17.02274,17.59191,726189,42.93235,42.31891,43.56346,1801797,11.79834,11.65959,11.94111,495156,10.04628,9.95589,10.13925,421625,26.57907,26.66219,26.49361,1115478,14.27511,14.50568,14.03788,599102,13.83073,13.63658,14.03044,580452,6.16713,6.55738,5.76575,258824,3.93683,4.22776,3.6376,165222,2.24384,2.43642,2.04577,94170
28278,sle,1991,17.30718,17.0296,17.59255,734909,43.0099,42.3966,43.64045,1826315,11.8257,11.68381,11.97158,502151,10.08267,9.98924,10.17877,428137,26.66514,26.742,26.58622,1132273,14.1258,14.36681,13.87807,599819,13.87701,13.68319,14.07632,589255,6.11645,6.50531,5.71668,259721,3.90517,4.19588,3.6063,165824,2.22671,2.41973,2.02823,94552
28279,sle,1992,17.31415,17.03868,17.59726,721371,43.09758,42.48255,43.72958,1795603,11.85647,11.71079,12.00616,493984,10.12055,10.02356,10.22015,421659,26.75257,26.82496,26.67809,1114610,13.9681,14.22034,13.70887,581962,13.92696,13.73309,14.12616,580248,6.06128,6.44859,5.66331,252535,3.86939,4.16012,3.57067,161213,2.2073,2.401,2.00831,91964
28280,sle,1993,17.33634,17.06237,17.61774,720694,43.18597,42.56984,43.81886,1795297,11.88286,11.7339,12.03589,493986,10.15843,10.05748,10.26215,422299,26.8337,26.90168,26.76389,1115512,13.81571,14.07901,13.54526,574337,13.96678,13.77358,14.16523,580617,6.00616,6.39209,5.60993,249684,3.83293,4.12389,3.53418,159340,2.18757,2.382,1.98794,90940
28281,sle,1994,17.37395,17.09976,17.6554,725033,43.27698,42.65747,43.91287,1805994,11.91317,11.76095,12.06937,497149,10.18788,10.08263,10.29592,425151,26.91404,26.97911,26.84719,1123151,13.67469,13.94971,13.39247,570659,13.98987,13.79677,14.18809,583812,5.94648,6.33122,5.5515,248153,3.79317,4.08422,3.49436,158293,2.16556,2.36044,1.96551,90371
28282,sle,1995,17.4082,17.13195,17.69171,727520,43.36969,42.74229,44.01357,1812497,11.95314,11.79692,12.11346,499543,10.20909,10.09917,10.32189,426656,26.98987,27.05571,26.9223,1127955,13.54955,13.83699,13.25451,566260,14.00835,13.81342,14.2084,585434,5.8818,6.26578,5.48759,245811,3.75011,4.04108,3.45141,156724,2.14107,2.33606,1.94091,89479
28283,sle,1996,17.44061,17.16413,17.72425,732368,43.46015,42.82883,44.10781,1824983,11.99259,11.83363,12.15566,503594,10.23038,10.11539,10.34834,429595,27.05585,27.1192,26.99086,1136132,13.43512,13.73419,13.12822,564169,14.02695,13.83107,14.2279,589021,5.81848,6.20229,5.42477,244330,3.70772,3.99864,3.40932,155695,2.11645,2.31172,1.91616,88874
28284,sle,1997,17.47089,17.19681,17.75183,743162,43.54325,42.91403,44.18832,1852206,12.02857,11.86886,12.19234,511661,10.25134,10.13159,10.37416,436063,27.11542,27.17102,27.05838,1153413,13.33034,13.63975,13.01319,567035,14.04379,13.84836,14.24415,597383,5.7596,6.14348,5.36595,244997,3.66757,3.95816,3.36961,156008,2.09252,2.28809,1.89203,89010
28285,sle,1998,17.4911,17.21363,17.77547,751380,43.63107,42.99245,44.28558,1874297,12.06189,11.89906,12.22875,518153,10.27174,10.14772,10.39887,441252,27.16698,27.22397,27.1086,1167035,13.23255,13.55314,12.90389,568442,14.07808,13.87976,14.28136,604764,5.69768,6.08267,5.3031,244760,3.62493,3.91544,3.32718,155719,2.0664,2.26242,1.86551,88768
28286,sle,1999,17.52363,17.22318,17.83199,756678,43.74741,43.0664,44.44628,1889032,12.08858,11.91449,12.26724,521990,10.29668,10.16741,10.4293,444615,27.18405,27.27015,27.09571,1173819,13.13998,13.47521,12.79597,567390,14.1352,13.92873,14.34705,610364,5.63193,6.02082,5.23283,243189,3.58079,3.8733,3.28067,154620,2.03956,2.23737,1.83658,88069
28287,sle,2000,17.56016,17.23198,17.8972,776793,43.84133,43.13143,44.57031,1939370,12.10375,11.92222,12.29016,535423,10.32686,10.19169,10.46565,456820,27.20015,27.30485,27.09268,1203229,13.0634,13.41123,12.70621,577874,14.17742,13.97723,14.38294,627154,5.56828,5.96084,5.16511,246319,3.53928,3.83355,3.23709,156564,2.01503,2.2143,1.81039,89137
28288,sle,2001,17.5665,17.22531,17.91649,824346,43.88531,43.18196,44.60681,2059413,12.11122,11.93185,12.29517,568345,10.35596,10.21655,10.49897,485976,27.24122,27.33451,27.14562,1278353,13.00703,13.3624,12.64255,610383,14.20759,14.0248,14.39515,666722,5.51048,5.90457,5.10619,258591,3.50241,3.7968,3.20038,164358,1.99313,2.1924,1.78873,93532
28289,sle,2002,17.54234,17.19947,17.89358,872106,43.91151,43.2173,44.62271,2183032,12.1198,11.94325,12.30068,602528,10.38404,10.24236,10.52921,516236,27.28655,27.36528,27.20593,1356533,12.9597,13.32095,12.58962,644283,14.24937,14.07457,14.42845,708398,5.45822,5.85411,5.05262,271352,3.4695,3.76433,3.16744,172484,1.97313,2.17226,1.76911,98093
28290,sle,2003,17.47759,17.13896,17.82407,904935,43.91355,43.23111,44.61179,2273706,12.14243,11.96985,12.31901,628697,10.40882,10.26685,10.55408,538936,27.34478,27.40581,27.28237,1415827,12.92106,13.28663,12.54693,669012,14.29353,14.12231,14.46871,740074,5.41184,5.80963,5.00486,280208,3.43802,3.73336,3.13583,178010,1.95396,2.15284,1.75051,101170
28291,sle,2004,17.35226,17.02029,17.69151,929338,43.88038,43.21058,44.56483,2350109,12.1827,12.01807,12.35092,652471,10.42641,10.28577,10.57016,558409,27.42301,27.46529,27.37989,1468699,12.89549,13.26385,12.5191,690646,14.34542,14.17221,14.5224,768300,5.37463,5.77451,4.96607,287850,3.40778,3.70383,3.10531,182511,1.93612,2.13475,1.7332,103693
28292,sle,2005,17.18556,16.866,17.51164,945500,43.81509,43.15871,44.4849,2410580,12.22207,12.0734,12.37381,672423,10.4421,10.30392,10.58305,574494,27.51851,27.54132,27.49521,1513989,12.88192,13.25187,12.50443,708726,14.40746,14.21931,14.59945,792657,5.34236,5.74417,4.9324,293921,3.3788,3.67556,3.07602,185892,1.91949,2.11795,1.71702,105605
28293,sle,2006,17.01626,16.71574,17.32252,957074,43.7308,43.08803,44.38578,2459624,12.26163,12.13002,12.3957,689651,10.45877,10.32437,10.59569,588250,27.61985,27.62381,27.61584,1553469,12.88185,13.252,12.50455,724535,14.45291,14.24228,14.66756,812899,5.30874,5.71175,4.89807,298588,3.35274,3.65022,3.04959,188574,1.90518,2.10352,1.70305,107156
28294,sle,2007,16.8423,16.56137,17.12824,968323,43.62685,42.99819,44.26671,2508261,12.31175,12.18903,12.43666,707846,10.47722,10.34678,10.60997,602372,27.72746,27.71278,27.74238,1594149,12.89371,13.26289,12.51794,741305,14.4728,14.24779,14.70181,832092,5.27477,5.67932,4.86299,303265,3.32987,3.62867,3.02574,191446,1.89284,2.09158,1.69055,108826
28295,sle,2008,16.67348,16.4059,16.94548,982855,43.50224,42.88763,44.12703,2564336,12.36357,12.24394,12.48519,728798,10.50667,10.38007,10.63539,619339,27.83794,27.80475,27.87164,1640969,12.93196,13.29738,12.56046,762303,14.46519,14.2378,14.69635,852683,5.22123,5.63014,4.80552,307777,3.31062,3.61168,3.00457,195152,1.88097,2.08085,1.67779,110878
28296,sle,2009,16.53784,16.28087,16.79882,1001473,43.36041,42.75704,43.97317,2625753,12.41722,12.29537,12.54098,751943,10.547,10.4273,10.66857,638689,27.9478,27.89646,28.00002,1692420,13.00172,13.36328,12.63448,787338,14.40535,14.1808,14.63337,872337,5.14307,5.55592,4.7238,311446,3.29633,3.60019,2.98776,199614,1.86892,2.07027,1.66445,113175
28297,sle,2010,16.41549,16.17046,16.66406,1021489,43.20281,42.6046,43.80971,2688387,12.47907,12.3432,12.61693,776537,10.5857,10.47922,10.69374,658718,28.06386,27.99463,28.13411,1746334,13.06883,13.4262,12.70628,813236,14.30824,14.09094,14.52872,890361,5.07878,5.49538,4.65617,316038,3.28424,3.59126,2.97281,204369,1.85689,2.06003,1.65085,115549
28298,sle,2011,16.27459,16.04285,16.50947,1039499,43.01852,42.42601,43.61904,2747701,12.53134,12.37435,12.69046,800408,10.62888,10.53588,10.72313,678893,28.1907,28.10412,28.27847,1800611,13.12914,13.47962,12.77384,838591,14.21259,14.00881,14.41911,907794,5.03274,5.45434,4.60553,321454,3.26976,3.57949,2.95591,208848,1.84597,2.05096,1.63827,117907
28299,sle,2012,16.11424,15.89585,16.33535,1055657,42.79665,42.21757,43.38297,2803643,12.56524,12.39407,12.73856,823159,10.68473,10.59802,10.77252,699965,28.33061,28.22724,28.43525,1855961,13.19772,13.54096,12.85011,864593,14.11717,13.92765,14.30907,924827,4.99034,5.41625,4.55915,326921,3.25523,3.56765,2.93897,213253,1.83747,2.04457,1.62786,120374
28300,sle,2013,15.91558,15.70987,16.12364,1068580,42.52595,41.96489,43.09352,2855214,12.5806,12.40578,12.75747,844668,10.74691,10.66194,10.83286,721553,28.49368,28.37471,28.61398,1913080,13.27823,13.61348,12.93909,891507,14.02977,13.84924,14.21242,941966,4.95522,5.38498,4.52052,332696,3.22857,3.54491,2.90861,216768,1.83298,2.04239,1.62117,123067
28301,sle,2014,15.66913,15.47542,15.86487,1077470,42.2026,41.66154,42.74932,2902013,12.55748,12.38378,12.733,863501,10.81727,10.72977,10.90569,743837,28.67556,28.54524,28.80731,1971842,13.37377,13.69983,13.04428,919632,13.97598,13.80234,14.15145,961042,4.93082,5.36356,4.49346,339062,3.18526,3.50401,2.86314,219031,1.83282,2.04431,1.61909,126032
28302,sle,2015,15.39425,15.21117,15.57909,1083394,41.83327,41.31666,42.35486,2944081,12.50451,12.33616,12.67448,880024,10.89832,10.79858,10.99899,766986,28.86795,28.73359,29.00356,2031627,13.48154,13.79702,13.16307,948784,13.93451,13.76933,14.1013,980663,4.91893,5.35412,4.47952,346177,3.15426,3.4748,2.83063,221986,1.83514,2.04848,1.61974,129151
28303,sle,2016,15.11259,14.9381,15.28864,1088912,41.43598,40.94938,41.92683,2985598,12.45086,12.29401,12.60908,897125,10.97069,10.85289,11.08949,790474,29.07687,28.94103,29.21388,2095084,13.59677,13.89981,13.29108,979692,13.87253,13.71727,14.02911,999561,4.91971,5.35687,4.47869,354481,3.1407,3.46427,2.81427,226298,1.83795,2.05297,1.62098,132430
28304,sle,2017,14.84573,14.6772,15.01562,1095511,41.02428,40.56641,41.48577,3027304,12.39278,12.24847,12.53822,914500,11.02392,10.89449,11.15437,813488,29.30243,29.16128,29.44467,2162314,13.7182,14.0075,13.42661,1012307,13.78577,13.64073,13.93192,1017293,4.93121,5.37027,4.48871,363889,3.13219,3.45846,2.80337,231134,1.84217,2.0591,1.62352,135939
28305,sle,2018,14.61327,14.448,14.77973,1103969,40.60492,40.16796,41.045,3067524,12.33521,12.19894,12.47245,931871,11.05562,10.92404,11.18815,835204,29.53767,29.39064,29.68583,2231442,13.84898,14.1234,13.57253,1046230,13.65644,13.52103,13.79282,1031684,4.95278,5.3939,4.50847,374161,3.12992,3.45896,2.79849,236452,1.83832,2.05813,1.6169,138877
28306,sle,2019,14.42162,14.25736,14.58695,1115078,40.20139,39.78015,40.62541,3108368,12.30117,12.17105,12.43214,951125,11.04753,10.91786,11.17805,854194,29.78093,29.62976,29.93312,2302659,13.98701,14.24568,13.72668,1081474,13.47861,13.35174,13.60632,1042165,4.98311,5.4266,4.53674,385294,3.13516,3.46727,2.80088,242410,1.82242,2.04441,1.59898,140909
28307,sle,2020,14.26041,14.09536,14.42649,1128363,39.81113,39.40196,40.22286,3150079,12.27698,12.15353,12.40119,971423,11.01114,10.8861,11.13692,871263,30.03771,29.87988,30.1965,2376751,14.12769,14.37001,13.88387,1117862,13.27375,13.15308,13.39518,1050293,5.01231,5.46208,4.55984,396602,3.14094,3.47947,2.80039,248529,1.80968,2.03628,1.58174,143192
28308,sle,2021,14.10649,13.94064,14.27332,1141864,39.40526,39.00659,39.80626,3189699,12.23762,12.12151,12.35441,990587,10.97675,10.86101,11.09313,888524,30.30042,30.13325,30.46855,2452698,14.27055,14.49613,14.04362,1155144,13.06115,12.94444,13.17853,1057248,5.04705,5.50297,4.58848,408539,3.15162,3.49663,2.80459,255111,1.80657,2.03886,1.57292,146235
28309,sle,2022,13.93622,13.7705,14.10287,1153474,38.97624,38.58667,39.36795,3225988,12.17937,12.07051,12.28883,1008063,10.94151,10.83575,11.04786,905608,30.55971,30.3863,30.73405,2529368,14.42434,14.6334,14.21411,1193875,12.86065,12.74566,12.97624,1064451,5.09823,5.55786,4.63609,421971,3.1754,3.52493,2.82393,262822,1.81026,2.04635,1.57286,149832
28310,sle,2023,13.7549,13.58983,13.92085,1163735,38.53171,38.14854,38.91694,3259980,12.08531,11.98278,12.18838,1022479,10.90876,10.80859,11.00944,922937,30.8094,30.63587,30.98378,2606633,14.59058,14.78316,14.39698,1234438,12.6915,12.57593,12.80771,1073766,5.15957,5.62382,4.6929,436526,3.20667,3.56151,2.84998,271301,1.818,2.05837,1.57637,153812
28311,sle,2024,13.57202,13.40854,13.73633,1172897,38.08874,37.71037,38.46901,3291637,11.95436,11.85729,12.05189,1033098,10.89844,10.8022,10.99518,941846,31.01822,30.84774,31.18954,2680601,14.76756,14.94386,14.59035,1276216,12.56236,12.44454,12.68078,1085642,5.22705,5.69582,4.7559,451723,3.2427,3.6028,2.88076,280235,1.82987,2.07458,1.58391,158138
28312,sle,2025,13.3853,13.22415,13.54725,1180556,37.65072,37.27577,38.0275,3320716,11.80342,11.71048,11.89681,1041037,10.89911,10.80777,10.99091,961279,31.19401,31.0266,31.36227,2751247,14.95708,15.1176,14.79578,1319184,12.462,12.34114,12.58344,1099123,5.29908,5.77231,4.82353,467368,3.28365,3.64898,2.91654,289611,1.84639,2.09561,1.59597,162848
